league,season,homeTeam,awayTeam,date,team,min,sec,x,y,goalYN,headerYN,bigChanceYN,fromCornerYN,fastBreakYN,penaltyYN,directFKYN,ownGoalYN,chanceX1,chanceY1,chanceX2,chanceY2,crossYN,throughballYN,indirectFKYN,secondThroughballYN,dribbleKeeperYN,dribbleBeforeYN,reboundYN,errorYN,onTarget,sixYard,penaltyArea,outBox,Premier League,La Liga,Ligue 1,Bundesliga,Serie A,state_-1,state_0,state_1,distance,angle,xg
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,25,1,9.799999999999997,67.0,0,0,0,0,0,0,0,0,85.6,8.2,90.2,67.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19.622436138257655,17.582951452775294,0.0297630159902176
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,33,2,24.5,50.9,0,0,0,0,0,0,0,0,78.1,42.7,75.5,50.9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,24.51652503924649,26.161765836263832,0.039202181551788874
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,34,11,8.299999999999997,53.9,0,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.170605214488297,61.38996459636757,0.05604975055940882
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,37,7,7.5,65.8,0,0,0,0,0,0,0,0,62.4,82.7,86.5,56.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17.48971126119582,17.365956533777908,0.05694728225306478
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,41,55,8.299999999999997,52.4,0,1,0,0,0,0,0,0,93.0,72.7,91.7,52.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.640023148117136,65.98359723026151,0.06026424785423897
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,48,57,20.099999999999994,49.7,0,0,0,0,0,0,0,0,80.7,71.2,77.9,51.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,20.102238681301138,31.658572817474337,0.04685301625055564
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,59,34,18.099999999999994,50.4,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18.10441934998192,34.94563298436671,0.12657607415506983
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,62,27,17.700000000000003,47.3,0,0,0,0,0,0,0,0,87.1,43.0,82.3,47.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17.90474797365213,35.007634090794795,0.0732080161838038
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,69,19,19.400000000000006,60.2,0,0,0,0,0,0,0,0,75.2,94.7,75.9,77.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21.918029108475977,26.278313067520884,0.04978221402711634
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,69,29,8.400000000000006,47.5,0,0,1,0,0,0,0,0,91.6,74.4,91.6,47.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,8.764131445842201,65.16418084171328,0.4729666198194693
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,70,1,17.400000000000006,33.2,0,0,0,0,0,0,0,0,69.8,31.8,77.1,37.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,24.18677324489565,19.748956496481863,0.029935820898666015
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,71,0,10.200000000000003,45.5,0,1,0,0,0,0,0,0,85.0,6.1,89.8,44.9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11.14854250563723,51.70983680775694,0.05211882521277096
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,72,11,20.0,61.8,0,0,0,0,0,0,0,0,70.6,77.2,77.3,63.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23.22154172315008,24.224219279176754,0.043785759580883904
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,72,52,8.799999999999997,67.2,0,0,0,0,0,0,0,0,70.9,68.5,86.1,80.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19.320455481173315,16.40310193896443,0.047716516260744794
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,77,20,18.200000000000003,74.4,0,0,0,0,0,0,0,0,92.0,82.1,82.3,77.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30.440105124654224,13.064377425534369,0.016021367634240835
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Burnley,84,59,7.799999999999997,52.7,0,1,0,0,0,0,0,0,82.0,9.4,90.3,51.9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8.254089895318561,68.1586074220833,0.08926270674357643
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,85,45,26.099999999999994,51.8,0,0,0,0,0,0,0,0,69.2,60.8,73.7,59.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.161995336747534,24.53089823342967,0.02607120359328865
Premier League,2019/2020,Burnley,Norwich,2019-09-21,Norwich,86,7,20.599999999999994,33.0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.708800047924274,19.02991094327286,0.0234938375884985
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,5,23,11.5,57.5,0,0,0,0,0,0,0,0,99.2,90.2,88.0,57.8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13.729530217745982,40.041368195160814,0.060818485482163495
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Bournemouth,9,12,7.299999999999997,51.9,1,1,1,1,0,0,0,0,99.5,0.5,93.9,53.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,7.543208866258441,73.65258918215257,0.2997710635888792
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,12,4,22.700000000000003,56.3,0,0,0,0,0,0,0,0,80.8,60.5,77.3,56.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,23.558013498595336,26.348395621841153,0.03352002317009005
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,18,18,12.5,71.7,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,25.042763425788298,13.476053090149215,0.027142013829479637
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Bournemouth,23,6,27.0,62.7,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,29.837727795527595,19.739250453334652,0.0230868656811003
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,27,6,20.200000000000003,32.8,0,0,0,0,0,0,0,0,69.5,57.8,78.2,34.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26.530736891386944,18.931451314351857,0.023870335657961903
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,28,18,14.799999999999997,62.9,0,0,0,0,0,0,0,0,78.2,28.2,84.6,68.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19.632880583347923,25.54847614460402,0.04789200958555946
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,31,16,18.0,38.9,0,0,0,0,0,0,0,0,72.3,12.2,69.7,22.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,21.14734025829253,26.325821755124412,0.04127796100201236
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,31,32,23.200000000000003,32.8,0,0,0,0,0,0,0,0,78.3,26.5,74.8,33.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,28.880443209895517,18.26000861426969,0.019027705898993316
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Bournemouth,34,48,9.5,61.2,1,0,1,0,0,0,0,0,92.2,75.9,89.2,60.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,14.686388255796592,30.589762477157272,0.325964970386363
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,36,28,3.700000000000003,42.7,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,8.184130986244048,50.727610440022374,0.6876220876730289
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Bournemouth,37,3,24.200000000000003,55.5,0,0,0,0,0,0,0,0,62.3,78.5,73.4,76.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24.81713117989265,25.308675613999842,0.03803683461892512
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,41,39,25.599999999999994,40.4,0,0,0,0,0,0,0,0,62.8,21.6,65.9,43.3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,27.340811985016096,22.202861744044494,0.022819129768211818
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,42,54,10.0,51.5,0,1,0,1,0,0,0,0,99.5,0.5,93.6,48.4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.111874208078342,58.53629298491847,0.05115991836512008
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,51,36,12.400000000000006,44.2,0,0,0,0,0,0,0,0,87.3,25.5,87.6,44.2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13.689411966918085,42.38138460385446,0.0655725043477363
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,55,27,11.5,50.0,1,0,1,0,0,1,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,11.5,52.73083024510725,0.76
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,58,18,23.5,36.3,0,0,0,0,0,0,0,0,70.8,39.8,74.1,26.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27.20183817318234,20.74087539286304,0.022782911720812215
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,63,1,22.200000000000003,47.8,0,0,0,0,0,0,0,0,80.9,47.2,77.8,47.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22.308742680841522,28.54777218119972,0.03782460914177828
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,71,25,24.400000000000006,60.6,0,0,0,0,0,0,0,0,63.4,23.9,71.0,50.9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,26.60300734879424,22.38913950776501,0.024753805196654738
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,71,40,24.900000000000006,61.0,0,0,0,0,0,0,0,0,86.4,70.6,76.4,59.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27.2214988566023,21.832912738811636,0.02328508638631617
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,76,5,12.299999999999997,58.7,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,15.065855435387663,35.790190610587985,0.07447832058277572
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,84,5,8.0,54.8,0,1,0,0,0,0,0,0,96.2,97.1,92.0,54.8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.32952303175248,59.11483845225539,0.07620226070508093
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,84,16,10.5,41.2,0,0,0,0,0,0,0,0,97.6,28.2,89.8,41.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13.699999999999998,37.64166879378254,0.08345861557979843
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,84,52,10.599999999999994,48.8,0,1,0,0,0,0,0,0,77.9,25.2,89.3,48.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.667708282475665,56.06444609885305,0.04105393641055846
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Bournemouth,87,43,28.900000000000006,63.7,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,31.982807881735468,18.399710609776694,0.04480234335749791
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,88,55,19.0,53.4,0,0,0,0,0,0,0,0,85.0,55.7,81.0,53.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,19.30181338631166,32.4941892050939,0.05058933226798541
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,90,12,9.700000000000003,66.1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18.796276226955165,19.018560542880113,0.05058829154810745
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,95,58,18.799999999999997,49.7,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18.802393464662945,33.72629523711698,0.0530401240270744
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,96,3,23.599999999999994,49.3,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,23.610379073619292,27.134966743191512,0.033394462086263225
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Southampton,96,46,11.099999999999994,54.4,0,0,0,0,0,0,0,0,85.9,76.6,87.5,57.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11.940268003692374,48.979256725827305,0.10012602758079336
Premier League,2019/2020,Southampton,Bournemouth,2019-09-20,Bournemouth,97,16,6.900000000000006,51.6,1,0,1,0,0,0,0,0,13.3,42.5,73.1,39.5,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,7.083078426785918,77.33244319691035,0.7667128876469197
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,0,34,7.299999999999997,50.3,0,1,1,0,0,0,0,0,67.4,80.2,92.3,50.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.306161783043129,75.90869092719866,0.38879968174876395
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,9,30,3.299999999999997,59.6,0,0,0,0,0,0,0,0,73.2,26.4,96.4,59.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.15135458941318,28.06490010068636,0.1286100804287956
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Shakhtar,11,37,21.599999999999994,32.2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27.989283663573808,18.155461669178496,0.023689535730258136
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Shakhtar,11,43,22.5,27.4,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31.890594224629933,14.602820209216722,0.01577238446985276
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,15,59,14.200000000000003,64.7,0,0,0,0,0,0,0,0,87.8,74.1,85.5,65.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.438444167793207,22.792417931121825,0.05023863185310182
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,19,33,20.799999999999997,32.8,0,0,0,0,0,0,0,0,74.5,41.5,77.4,16.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26.990368652539743,18.813696873066505,0.02616770061200593
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,21,57,14.099999999999994,55.7,0,0,0,0,0,0,0,0,74.8,64.5,85.1,63.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.208550226763887,38.955907837758915,0.08428425411827771
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,22,37,21.599999999999994,67.3,0,0,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27.673995013369495,18.560486318733286,0.020170416493709598
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,23,40,17.799999999999997,48.7,0,0,0,0,0,0,0,0,85.4,46.3,82.7,48.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17.84740877550576,35.35231912435718,0.06612902551023848
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,23,42,7.400000000000006,49.3,1,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,7.433034373659258,74.90131361549736,0.5241503858803512
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,34,6,23.099999999999994,70.6,0,0,0,0,0,0,0,0,65.7,87.1,75.9,95.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,30.951090449287882,15.88339741994314,0.021058233282291776
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Shakhtar,34,23,9.0,62.3,0,0,1,0,0,0,0,0,78.2,68.1,91.6,65.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,15.241062955056643,27.18111108547725,0.3466160987290737
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,37,10,10.299999999999997,43.7,1,0,1,0,0,0,0,0,80.7,32.5,86.6,43.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,12.073938876770907,46.025557182808285,0.3999299480209797
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,41,1,21.900000000000006,56.3,0,0,0,0,0,0,0,0,78.2,65.7,77.7,56.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22.788154817799537,27.15097199312051,0.04826738016199368
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,41,57,19.599999999999994,36.0,0,0,0,0,1,0,0,0,60.1,65.5,80.3,35.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24.086510747719352,22.194620047844893,0.09198443970839593
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Shakhtar,43,32,14.0,66.0,0,0,1,0,0,0,0,0,57.7,92.6,85.7,69.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21.2602916254693,20.82900968575336,0.22390100065060847
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,46,3,12.900000000000006,65.1,0,0,0,0,0,0,0,0,79.8,46.4,86.8,65.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19.8600100704909,22.112972659604754,0.061658692754475254
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Shakhtar,51,55,22.599999999999994,80.2,0,0,0,0,0,0,0,0,38.4,94.1,76.7,79.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,37.72002120890178,10.498457001441029,0.024302714229094944
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,54,19,17.5,47.2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,17.722584461641027,35.31572940762458,0.07770891399116427
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,54,23,3.299999999999997,65.8,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,16.140941732129505,9.367770767764439,0.25409771464247133
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,63,9,5.599999999999994,52.4,0,1,0,1,0,0,0,0,90.5,87.0,94.7,55.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.092618484691121,85.85188270059454,0.11506533772237738
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,69,12,14.5,45.9,0,0,0,0,0,0,0,0,75.8,43.4,86.8,33.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.068510211696443,40.350087589239365,0.09881563349757827
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Shakhtar,75,39,11.400000000000006,73.3,0,0,0,0,0,0,0,0,46.4,51.9,68.1,93.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25.939352343495393,11.472270310860969,0.02570219981239305
UEFA Champions League,2019/2020,Shakhtar,Manchester City,2019-09-18,Manchester City,77,20,14.599999999999994,57.6,1,0,1,0,1,0,0,0,55.0,44.9,73.1,59.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,16.459647626847904,34.91760342857897,0.4147946568920475
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,13,1,6.099999999999994,67.0,1,0,0,0,0,0,0,0,93.5,84.7,94.0,67.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,18.06128456118224,13.319864856393057,0.06080702577659266
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,15,31,15.099999999999994,49.9,0,0,0,0,0,0,0,0,79.5,42.3,81.5,53.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.100331122197282,41.35992940672558,0.0784299181311599
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,18,56,18.400000000000006,47.6,0,0,0,0,0,0,0,0,80.6,57.5,81.3,47.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.55586160758913,33.9277044692382,0.056607840731045925
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,21,54,8.0,59.7,0,1,0,0,0,0,0,0,71.1,11.2,91.6,58.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.573384588089242,35.98395105198979,0.054614784796878806
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,26,29,12.700000000000003,37.7,0,0,0,0,0,0,0,0,90.6,29.5,87.6,37.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.679932126566552,27.334681223620382,0.07536362435045899
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,31,40,20.400000000000006,35.5,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.028184113115366,21.383715787019376,0.07821596381289961
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,32,45,20.5,42.5,1,0,0,0,0,0,0,0,80.8,25.2,78.9,40.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,21.828879952943073,27.759604274484648,0.05232466771417304
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,36,39,28.599999999999994,35.7,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,31.975772078246987,18.229124922057505,0.014920228435725791
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,38,33,8.299999999999997,45.2,0,0,0,0,0,0,0,0,90.8,18.2,91.3,41.9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,9.588013350011561,57.86308501035922,0.12275919930930188
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,40,35,15.0,40.7,0,0,0,0,0,0,0,0,81.8,49.7,84.6,43.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.64907929609927,31.50426671920421,0.07680060781397437
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,45,26,20.400000000000006,40.8,0,0,0,0,0,0,0,0,83.4,28.3,79.7,38.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22.37856116911899,26.408725305001923,0.038658273389488525
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,54,15,22.400000000000006,64.9,0,0,0,0,0,0,0,0,83.3,83.6,75.7,67.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,26.90297381331663,20.27431509192126,0.02484021087872969
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,62,7,9.400000000000006,61.4,0,0,1,0,0,0,0,0,78.5,50.1,86.3,61.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,14.775655653811107,29.97016060131429,0.6071887740886319
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,63,52,8.400000000000006,56.1,0,0,1,0,0,0,0,0,93.0,70.0,92.7,56.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,10.381233067415456,51.8279786784955,0.4428468469840822
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,78,40,10.200000000000003,47.8,0,0,0,0,0,0,0,0,84.0,22.8,89.8,47.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.434557968596469,56.697137401323864,0.10212843633877902
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,81,17,9.5,61.4,0,1,1,0,0,0,0,0,78.6,24.1,90.5,61.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.839474384222642,29.981639368849358,0.15452145711341453
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,87,8,18.700000000000003,51.5,0,0,0,0,0,0,0,0,68.6,36.9,80.9,52.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.760063965775814,33.716549097050475,0.07080583140085979
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,PSG,93,15,8.0,42.8,1,0,1,0,1,0,0,0,86.1,54.5,92.0,42.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,10.762899237658969,47.575015798847936,0.5530072201681057
UEFA Champions League,2019/2020,PSG,Real Madrid,2019-09-18,Real Madrid,96,1,25.099999999999994,50.3,0,0,0,0,0,0,0,0,86.5,15.7,76.9,55.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.101792764661248,25.58543739279404,0.02630074754363915
UEFA Champions League,2019/2020,Olympiacos,Tottenham,2019-09-18,Olympiacos,4,59,9.900000000000006,35.8,0,0,0,0,1,0,0,0,37.4,47.3,61.5,18.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,17.310401497365685,22.90130987750163,0.10371530186878615
UEFA Champions League,2019/2020,Olympiacos,Tottenham,2019-09-18,Olympiacos,7,36,13.5,45.8,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14.138246001537816,42.59402948335472,0.09271296049489876
